Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2013-01-21,PearceRAAF,14.4,35.6,0.0,9.24827391937604,13.0,WSW,43.0,ESE,SW,19.0,30.0,44.0,31.0,1012.2,1009.7,0.0,0.0,25.2,33.0,No,No
2013-01-22,PearceRAAF,18.2,37.4,0.0,11.49458497345142,13.1,E,65.0,E,SSE,26.0,13.0,38.0,14.0,1012.3,1008.0,1.0,0.0,25.3,36.0,No,No
2013-01-23,PearceRAAF,15.3,31.7,0.0,8.730564935249827,13.0,WSW,44.0,SSW,SW,15.0,31.0,41.0,37.0,1007.8,1007.1,1.0,0.0,27.2,28.6,No,No
2013-01-24,PearceRAAF,14.2,31.9,0.0,9.068328535284117,12.5,WSW,44.0,SSE,SW,19.0,31.0,47.0,31.0,1016.4,1014.4,4.0,0.0,22.7,29.0,No,No
2013-01-25,PearceRAAF,16.9,34.5,0.0,10.694620432578304,13.1,E,56.0,ESE,ESE,20.0,20.0,33.0,13.0,1021.0,1016.8,0.0,0.0,23.2,34.0,No,No
2013-01-26,PearceRAAF,14.2,36.7,0.0,10.586625699522376,13.1,E,46.0,E,SSE,19.0,9.0,31.0,13.0,1020.2,1016.9,0.17419804914676007,1.8245419890178418,25.4,35.1,No,No
2013-01-27,PearceRAAF,21.0,36.5,0.0,12.03173868358368,13.1,ESE,61.0,E,ESE,19.0,15.0,31.0,18.0,1020.7,1017.7,1.007148035862361,1.7069940151016958,27.8,34.5,No,No
2013-01-28,PearceRAAF,17.0,33.0,0.0,10.422350082354054,13.1,E,59.0,E,SE,28.0,26.0,43.0,14.0,1023.4,1019.6,1.390175197256056,1.3463584895567884,22.1,31.6,No,No
2013-01-29,PearceRAAF,17.8,35.5,0.0,10.783683511829171,13.0,SSW,44.0,E,SSW,17.0,31.0,28.0,19.0,1021.0,1016.9,0.0,0.0,26.0,32.8,No,No
2013-01-30,PearceRAAF,14.0,35.7,0.0,10.180657150581833,13.0,WSW,44.0,ESE,SW,19.0,30.0,25.0,25.0,1018.8,1016.2,0.0,0.0,26.7,33.4,No,No
2013-01-31,PearceRAAF,17.5,35.6,0.0,11.073156557739292,13.0,E,72.0,ESE,ESE,26.0,24.0,42.0,13.0,1022.8,1018.8,0.0,0.0,23.1,34.4,No,No
2013-03-01,PearceRAAF,20.4,33.9,0.0,10.305401088439766,11.8,ESE,50.0,ENE,E,19.0,26.0,32.0,23.0,1008.3,1004.5,0.0,0.0,26.7,33.3,No,No
2013-03-02,PearceRAAF,17.6,30.7,0.0,8.361045622599761,12.0,SW,39.0,E,SW,9.0,24.0,54.0,38.0,1008.7,1005.5,2.4997772748944165,2.347486706556385,22.7,28.2,No,No
2013-03-03,PearceRAAF,13.4,33.1,0.0,7.9091321123138405,12.0,WSW,39.0,NNW,WSW,11.0,13.0,47.0,34.0,1007.0,1003.5,1.0967617465079051,2.939365655891649,25.9,30.3,No,No
2013-03-04,PearceRAAF,15.9,28.5,0.0,5.892425104476671,8.5,NNW,43.0,W,WSW,13.0,22.0,82.0,46.0,1006.1,1006.3,3.0,4.696508338836619,23.4,25.9,No,No
2013-03-05,PearceRAAF,11.8,29.0,0.6,5.970237924137142,8.0,WSW,41.0,E,W,6.0,17.0,69.0,32.0,1011.8,1010.2,6.0,3.0,21.8,27.7,No,No
2013-03-06,PearceRAAF,10.7,33.4,0.0,8.088588521435131,11.6,ESE,59.0,ESE,SE,31.0,17.0,49.0,26.0,1015.1,1012.3,0.0,1.0,24.5,31.8,No,No
2013-03-07,PearceRAAF,18.9,33.0,0.0,9.529588795080471,12.0,ESE,54.0,E,E,30.0,13.0,52.0,26.0,1016.9,1013.0,0.0,0.0,23.6,31.7,No,No
2013-03-11,PearceRAAF,20.5,28.4,6.2,7.763906603957104,9.5,S,48.0,S,SW,11.0,30.0,73.0,52.0,1008.7,1008.9,6.0,2.0,23.6,25.8,Yes,No
2013-03-12,PearceRAAF,11.1,26.8,0.0,7.529087190430529,11.5,SSE,44.0,SSE,SE,26.0,20.0,45.0,20.0,1021.4,1018.0,0.0,0.0,17.5,26.3,No,No
2013-03-13,PearceRAAF,14.8,29.8,0.0,9.196716430321068,11.2,E,57.0,E,E,30.0,22.0,39.0,22.0,1021.5,1016.3,0.0,0.0,19.1,28.5,No,No
2013-03-15,PearceRAAF,16.2,30.2,34.0,7.541208291654809,7.7,ESE,50.0,ENE,SW,15.0,13.0,65.0,56.0,1010.8,1010.3,5.0,5.0,24.3,28.6,Yes,No
2013-03-16,PearceRAAF,20.0,31.3,0.0,9.144273608971002,9.8,E,63.0,ESE,SE,35.0,26.0,62.0,41.0,1016.9,1014.5,3.330988278241154,1.0,22.6,30.0,No,No
2013-03-17,PearceRAAF,20.8,32.6,0.0,8.241994789962718,11.1,E,41.0,SE,SW,13.0,24.0,63.0,43.0,1016.4,1012.8,3.156084476206452,2.5779841895293245,25.1,31.4,No,No
2013-03-18,PearceRAAF,17.2,33.0,0.0,6.115564043614293,10.2,SW,33.0,NW,WSW,2.0,22.0,95.0,44.0,1013.3,1010.9,4.0,4.0,21.0,31.7,No,No
2013-03-19,PearceRAAF,18.2,32.5,0.2,6.331081062477728,7.8,WSW,39.0,NNW,WNW,13.0,19.0,96.0,47.0,1012.6,1010.5,2.0,4.0,20.5,29.7,No,No
2013-03-20,PearceRAAF,18.1,26.1,0.0,6.481524853641526,1.6,N,44.0,S,SW,20.0,22.0,66.0,51.0,1019.3,1017.5,8.0,8.0,21.1,24.2,No,No
2013-03-21,PearceRAAF,16.7,26.5,0.0,7.2018870738504654,9.8,WSW,35.0,E,WSW,9.0,20.0,55.0,40.0,1019.2,1015.2,5.0,0.0,19.9,24.8,No,No
2013-03-23,PearceRAAF,9.7,27.9,0.0,5.949900224506508,11.2,SSW,35.0,S,SSW,11.0,24.0,59.0,38.0,1020.4,1017.1,1.912904751177443,2.6651665399637636,19.3,25.9,No,No
2013-03-24,PearceRAAF,8.9,30.7,0.0,5.625784233741788,9.9,SW,37.0,S,SW,9.0,26.0,64.0,30.0,1018.0,1012.2,2.603459594266642,3.1557769953748327,18.6,29.7,No,No
2013-03-26,PearceRAAF,12.4,20.8,19.2,5.679828841972823,7.6,SSW,52.0,S,SSW,33.0,30.0,90.0,44.0,1009.4,1012.5,8.0,5.0,14.3,20.1,Yes,No
2013-03-27,PearceRAAF,6.6,24.1,0.0,4.680976592243003,10.1,SW,31.0,WSW,SSW,4.0,13.0,64.0,36.0,1023.0,1021.3,1.0,5.0,15.6,22.8,No,No
2013-03-28,PearceRAAF,10.4,25.6,0.0,6.328566670190663,10.9,ENE,37.0,E,ESE,22.0,17.0,46.0,31.0,1027.8,1023.7,0.0,0.0,19.0,24.4,No,No
2013-03-29,PearceRAAF,13.6,27.8,0.0,7.31493265204862,11.1,E,41.0,ENE,SSE,22.0,9.0,52.0,30.0,1023.4,1019.1,1.620999635578272,2.286950645604289,20.3,26.5,No,No
2013-03-30,PearceRAAF,13.4,28.4,0.0,7.090953987569294,11.2,ENE,35.0,ESE,SSE,20.0,11.0,53.0,30.0,1021.2,1018.4,1.4755179875965752,1.0,21.9,27.3,No,No
2013-03-31,PearceRAAF,15.7,30.6,0.0,8.663029631962548,11.1,E,39.0,ENE,E,17.0,9.0,46.0,24.0,1020.5,1017.1,1.967202857374538,2.3275156771396155,21.8,29.6,No,No
2013-04-01,PearceRAAF,19.0,32.4,0.0,9.77071376271191,11.0,E,35.0,NNE,SE,9.0,19.0,34.0,18.0,1019.5,1016.5,2.502009530697009,2.2487123638328796,25.3,31.9,No,No
2013-04-02,PearceRAAF,16.2,32.7,0.0,9.208346894184245,10.9,ENE,31.0,E,NE,20.0,17.0,33.0,18.0,1019.1,1014.8,0.0,0.0,23.7,31.7,No,No
2013-04-03,PearceRAAF,23.0,34.9,0.0,12.03019671674652,10.5,ENE,50.0,ENE,E,22.0,11.0,32.0,25.0,1015.3,1012.4,3.0,1.0,24.5,34.0,No,No
2013-04-05,PearceRAAF,16.9,28.9,0.0,5.713122749333595,10.0,S,39.0,WNW,WSW,6.0,28.0,95.0,37.0,1016.4,1015.3,4.0,3.0,20.1,27.6,No,No
2013-04-06,PearceRAAF,16.3,28.7,0.0,7.269693004066196,10.5,ESE,46.0,ESE,E,31.0,20.0,62.0,39.0,1019.5,1016.2,2.755194464462612,2.8562083050262785,22.0,28.2,No,No
2013-04-07,PearceRAAF,17.7,32.3,0.0,8.586635843534012,9.8,ESE,46.0,E,ESE,30.0,17.0,62.0,30.0,1017.6,1013.2,3.329093263435098,3.2620645206162457,21.3,31.0,No,No
2013-04-08,PearceRAAF,19.1,39.4,0.0,11.715372230026976,10.2,NNW,43.0,NNE,W,6.0,24.0,26.0,20.0,1015.5,1012.9,0.0,6.0,29.7,34.2,No,No
2013-04-09,PearceRAAF,13.6,37.9,0.0,9.819733425868549,10.4,SW,39.0,SSW,WSW,2.0,22.0,45.0,31.0,1016.3,1013.5,1.0,4.0,23.5,32.4,No,No
2013-04-10,PearceRAAF,16.8,36.6,0.0,9.026140604799565,7.3,SW,31.0,S,S,7.0,9.0,52.0,14.0,1014.5,1012.0,3.0,6.0,24.5,36.0,No,No
2013-04-15,PearceRAAF,18.2,29.5,4.2,6.013284188452652,4.4,W,26.0,N,WSW,6.0,15.0,75.0,61.0,1015.5,1012.6,7.0,8.0,23.0,26.2,Yes,No
2013-04-16,PearceRAAF,19.0,27.5,0.2,5.095243797662931,2.0,W,26.0,NNW,W,7.0,17.0,85.0,62.0,1014.7,1013.2,8.0,6.0,21.7,25.3,No,No
2013-04-17,PearceRAAF,18.4,27.3,0.0,4.618930417959994,4.2,WSW,20.0,NNE,WSW,6.0,11.0,91.0,54.0,1014.7,1011.6,8.0,7.0,20.2,26.6,No,Yes
2013-04-18,PearceRAAF,16.1,26.2,2.0,4.471260969171279,2.8,WSW,22.0,NE,SW,11.0,6.0,87.0,51.0,1013.9,1011.9,8.0,8.0,20.0,25.1,Yes,No
2013-04-22,PearceRAAF,15.0,23.3,8.5,4.6430235311765715,7.4,WSW,31.0,N,SSW,6.0,11.0,91.0,53.0,1018.1,1017.2,8.0,6.0,17.6,22.0,Yes,No
2013-04-23,PearceRAAF,9.2,24.8,0.0,4.400169794301596,9.8,ENE,41.0,ENE,SSW,11.0,9.0,72.0,41.0,1022.5,1019.7,1.0,1.0,18.0,23.9,No,No
2013-04-24,PearceRAAF,9.6,29.5,0.0,6.1092800960839755,4.7,SSW,31.0,E,NW,15.0,7.0,56.0,25.0,1021.4,1016.8,7.0,7.0,19.4,28.6,No,No
2013-04-25,PearceRAAF,18.4,28.6,0.0,8.44885443510972,0.4,NE,26.0,NE,S,13.0,7.0,31.0,27.0,1015.6,1012.8,7.601091076449045,8.135207625085599,23.3,27.6,No,No
2013-04-26,PearceRAAF,15.4,27.2,0.0,5.887778806544729,10.3,WSW,31.0,SW,WSW,6.0,24.0,75.0,50.0,1016.1,1015.4,2.0,2.0,20.8,24.6,No,No
2013-04-27,PearceRAAF,10.6,26.4,0.0,4.153230643816688,8.1,SW,31.0,N,SW,2.0,13.0,80.0,45.0,1018.2,1015.7,2.0,3.9757993402333867,18.2,24.9,No,No
2013-04-28,PearceRAAF,10.2,26.0,0.0,4.561861255636001,9.9,WSW,30.0,SW,S,6.0,17.0,82.0,38.0,1020.0,1017.6,5.0,3.449322707779693,17.7,24.5,No,No
2013-04-29,PearceRAAF,13.2,26.1,0.0,6.5562148932235935,8.7,E,39.0,E,WSW,19.0,13.0,67.0,33.0,1021.5,1018.4,5.0,7.0,16.8,25.3,No,No
2013-04-30,PearceRAAF,14.4,31.3,0.0,7.793729816570978,7.9,ENE,33.0,ENE,W,9.0,22.0,51.0,40.0,1018.1,1014.1,5.0,5.0,21.1,28.4,No,No
2013-05-01,PearceRAAF,12.6,27.8,0.0,5.238099756777055,1.3,NNW,37.0,N,NNW,13.0,24.0,70.0,39.0,1013.5,1010.0,8.0,8.0,18.9,26.4,No,Yes
2013-05-02,PearceRAAF,17.5,24.7,5.6,6.312349688211523,6.4,NW,57.0,N,WNW,19.0,33.0,86.0,58.0,1010.6,1010.4,7.0,6.0,17.9,22.1,Yes,Yes
2013-05-07,PearceRAAF,13.1,24.8,0.0,4.413296718153741,9.2,N,39.0,WNW,N,7.0,26.0,77.0,47.0,1007.9,1003.2,4.0,3.432333796980796,18.1,24.0,No,Yes
2013-05-08,PearceRAAF,16.4,21.6,10.0,4.992964153187193,4.0,W,80.0,N,NNW,28.0,54.0,84.0,59.0,996.9,992.6,6.0,6.0,17.8,18.5,Yes,Yes
2013-05-09,PearceRAAF,11.5,21.9,22.0,5.002684871955378,6.3,WNW,57.0,WNW,WNW,22.0,35.0,76.0,50.0,1010.2,1009.4,5.0,7.0,16.2,21.1,Yes,Yes
2013-05-13,PearceRAAF,5.4,20.5,7.2,2.5509528971877042,8.3,E,35.0,E,E,13.0,9.0,68.0,46.0,1030.8,1025.8,1.0,6.0,15.8,20.0,Yes,No
2013-05-14,PearceRAAF,9.7,22.0,0.0,4.827839194854603,9.2,NE,35.0,ENE,E,17.0,9.0,60.0,38.0,1023.2,1018.4,4.0,1.0,15.4,21.7,No,No
2013-05-15,PearceRAAF,10.6,22.9,0.0,5.089231411187627,9.5,NE,31.0,NNE,N,11.0,19.0,55.0,32.0,1017.9,1014.1,0.0,1.0,16.4,22.3,No,No
2013-05-20,PearceRAAF,10.6,19.1,8.2,3.4872892425789273,7.2,S,33.0,NE,SE,4.0,9.0,86.0,56.0,1007.2,1007.3,6.0,3.0,13.4,18.6,Yes,No
2013-05-21,PearceRAAF,5.5,21.0,0.2,2.4130293541792094,9.2,SSE,26.0,WNW,SSW,4.0,13.0,93.0,45.0,1021.2,1020.5,1.0,3.0,10.7,20.5,No,No
2013-05-22,PearceRAAF,4.9,21.2,0.0,2.5742815041182245,9.1,ENE,24.0,E,ENE,13.0,11.0,72.0,48.0,1025.7,1023.0,0.0,4.0,14.5,20.8,No,No
2013-05-23,PearceRAAF,8.3,20.1,0.0,3.7238301899064252,9.4,ENE,31.0,ENE,E,13.0,13.0,63.0,43.0,1027.0,1023.5,0.0,0.0,14.4,19.6,No,No
2013-05-24,PearceRAAF,4.6,22.0,0.0,3.7843770420974474,9.4,ENE,39.0,ENE,ENE,24.0,19.0,60.0,38.0,1025.2,1021.0,0.0,0.0,14.4,21.2,No,No
2013-05-26,PearceRAAF,13.4,25.1,0.0,6.726768447844682,7.9,ENE,31.0,NNE,W,13.0,19.0,46.0,55.0,1016.8,1014.2,4.0,4.0,19.2,22.3,No,No
2013-05-27,PearceRAAF,11.2,23.1,0.0,3.706861583866618,8.3,W,33.0,NNW,WSW,6.0,19.0,82.0,56.0,1014.6,1012.1,7.0,4.0,17.3,22.8,No,Yes
2013-05-29,PearceRAAF,10.3,20.2,0.2,3.44401124781655,7.4,WSW,46.0,WSW,SW,7.0,13.0,87.0,69.0,1016.0,1015.2,1.0,5.0,13.2,17.6,No,Yes
2013-05-30,PearceRAAF,11.1,15.2,16.2,3.5219121453395994,4.4,SSW,54.0,SSW,SSW,17.0,24.0,87.0,55.0,1014.9,1017.0,7.0,1.0,13.0,13.9,Yes,Yes
2013-05-31,PearceRAAF,0.6,16.5,1.2,1.2489887698180295,9.3,SE,35.0,SSW,SE,6.0,22.0,93.0,46.0,1029.0,1027.8,0.0,5.0,5.6,15.7,Yes,No
2013-06-01,PearceRAAF,3.5,17.5,0.0,2.308783826090619,9.2,ESE,39.0,SSW,ESE,13.0,26.0,80.0,48.0,1034.0,1030.7,3.04968183078962,3.0,8.9,16.8,No,No
2013-06-02,PearceRAAF,8.9,17.8,0.0,3.303745063829764,7.3,ESE,43.0,ESE,ESE,19.0,22.0,71.0,53.0,1033.2,1028.3,6.0,4.0,12.8,17.4,No,No
2013-06-03,PearceRAAF,12.7,20.0,0.0,5.262886665430266,9.2,ENE,48.0,ENE,E,13.0,15.0,56.0,45.0,1027.4,1022.2,2.845131584249156,2.583130541198571,15.4,19.4,No,No
2013-06-04,PearceRAAF,8.5,20.1,0.0,3.51005682445577,8.4,E,28.0,NE,SW,4.0,20.0,65.0,46.0,1020.8,1017.2,1.0,4.0,13.9,19.0,No,No
2013-06-05,PearceRAAF,9.5,19.5,0.8,2.5913116890413823,5.9,SW,37.0,S,WSW,4.0,17.0,88.0,45.0,1019.6,1018.1,1.0,6.0,13.3,18.5,No,No
2013-06-06,PearceRAAF,13.2,20.7,0.4,3.6450317030653343,6.0,SSW,30.0,ENE,WSW,9.0,9.0,92.0,54.0,1023.3,1021.5,8.0,4.0,14.0,20.3,No,No
2013-06-10,PearceRAAF,7.7,19.7,1.6,1.8113914531899589,8.3,SSE,26.0,ESE,ESE,7.0,11.0,94.0,50.0,1022.1,1021.5,1.0,2.0,14.2,19.2,Yes,No
2013-06-11,PearceRAAF,9.6,18.7,0.0,4.048455548795363,9.1,NE,39.0,ENE,ENE,15.0,17.0,64.0,35.0,1026.6,1022.1,0.0,1.0,12.4,18.4,No,No
2013-06-12,PearceRAAF,10.8,20.3,0.0,5.838450685736286,9.1,ENE,50.0,ENE,NNE,28.0,19.0,54.0,39.0,1020.0,1016.4,1.0,1.0,13.1,19.6,No,No
2013-06-17,PearceRAAF,6.5,18.1,3.4,1.4928501088946229,5.2,SSW,28.0,WNW,SSW,2.0,20.0,95.0,52.0,1020.8,1018.5,7.0,6.0,11.8,16.4,Yes,No
2013-06-20,PearceRAAF,1.6,20.0,0.0,1.17559448465828,9.2,NE,19.0,S,NNW,6.0,9.0,93.0,42.0,1027.2,1024.2,0.0,0.0,8.1,19.5,No,No
2013-06-24,PearceRAAF,8.6,22.4,0.4,3.0140310499785237,7.2,WNW,39.0,N,NW,13.0,19.0,91.0,57.0,1013.8,1011.4,7.0,5.0,14.9,21.6,No,Yes
2013-06-25,PearceRAAF,13.5,19.3,2.2,3.0933817939328696,2.4,WSW,39.0,N,SW,13.0,20.0,94.0,61.0,1014.0,1014.0,7.0,5.0,15.1,17.6,Yes,Yes
2013-06-26,PearceRAAF,2.9,19.5,1.6,1.411187027069536,4.4,ENE,24.0,SW,SE,9.0,9.0,87.0,47.0,1020.5,1018.6,2.0,6.0,10.4,18.1,Yes,No
2013-06-27,PearceRAAF,6.9,19.7,0.0,2.724225072247415,6.6,SSW,28.0,N,SSW,7.0,13.0,86.0,52.0,1021.9,1020.5,6.0,4.0,11.5,19.1,No,No
2013-06-28,PearceRAAF,4.3,21.2,0.0,2.1784502243203434,8.2,SSW,20.0,N,E,6.0,7.0,88.0,46.0,1026.7,1025.4,2.0,3.0,11.7,20.4,No,No
2013-06-29,PearceRAAF,3.8,22.6,0.0,2.7392324059614177,9.1,E,20.0,ENE,NNW,13.0,6.0,83.0,33.0,1032.4,1030.3,2.587794946463216,3.186578123501903,13.2,22.2,No,No
2013-06-30,PearceRAAF,3.0,22.6,0.0,3.790423267840467,9.2,N,30.0,N,NNW,6.0,4.0,57.0,27.0,1032.8,1028.8,1.5295865325575875,2.9668249133005347,14.5,22.0,No,No
2013-07-01,PearceRAAF,2.5,22.1,0.0,3.916116108064209,9.1,N,35.0,N,N,9.0,11.0,45.0,25.0,1026.3,1021.6,0.0,0.0,15.5,21.4,No,No
2013-07-02,PearceRAAF,1.0,22.0,0.0,2.9807031449681256,9.1,N,24.0,NNW,WNW,6.0,13.0,65.0,26.0,1020.3,1016.9,0.0,0.0,11.0,21.4,No,Yes
2013-07-03,PearceRAAF,6.3,17.0,2.8,1.8182996013534067,3.8,NW,50.0,NNW,SSW,4.0,15.0,95.0,59.0,1019.5,1019.1,8.0,6.0,11.3,16.3,Yes,No
2013-07-04,PearceRAAF,2.6,17.4,0.6,1.6939752266969492,7.3,SSW,26.0,SW,SSE,7.0,11.0,91.0,45.0,1024.8,1022.8,6.0,4.0,8.1,16.2,No,No
2013-07-05,PearceRAAF,1.8,17.2,0.0,2.306424091072384,8.7,NNE,22.0,SSE,ESE,4.0,9.0,67.0,34.0,1025.1,1021.8,1.0,2.9791251980670452,9.6,15.6,No,No
2013-07-06,PearceRAAF,4.8,17.3,0.0,4.6381116789480625,7.4,ENE,41.0,E,ESE,20.0,20.0,50.0,33.0,1024.3,1022.8,3.7457683704639955,5.0,11.2,16.7,No,No
2013-07-07,PearceRAAF,3.7,16.5,0.0,2.482911615147237,9.3,E,28.0,SW,SE,9.0,19.0,73.0,38.0,1031.2,1028.3,2.883445240985271,2.577395129030041,9.2,15.9,No,No
2013-07-08,PearceRAAF,0.5,18.5,0.0,3.0972187538805374,9.2,N,31.0,NE,NE,11.0,9.0,49.0,29.0,1029.9,1025.0,0.0,2.0,10.8,18.1,No,No
2013-07-09,PearceRAAF,3.5,19.1,0.0,2.9032816882631947,3.3,NNW,50.0,N,NNW,7.0,19.0,68.0,57.0,1019.3,1016.1,5.0,7.0,9.8,17.8,No,Yes
2013-07-12,PearceRAAF,10.4,18.9,8.4,2.838338863592197,7.3,SSW,20.0,S,SW,9.0,7.0,95.0,60.0,1016.2,1014.5,7.0,4.0,11.1,18.2,Yes,No
2013-07-14,PearceRAAF,10.5,21.3,0.0,4.021649721324151,1.4,N,31.0,N,N,17.0,13.0,66.0,53.0,1018.4,1016.5,8.0,8.0,16.3,20.5,No,No
2013-07-15,PearceRAAF,10.5,22.2,0.0,4.905912362806238,4.5,NW,48.0,N,NNW,20.0,28.0,57.0,59.0,1016.2,1013.5,7.0,6.0,17.2,21.5,No,Yes
2013-07-16,PearceRAAF,10.1,20.1,12.8,2.9244524272432555,2.2,SW,80.0,N,WNW,28.0,30.0,96.0,75.0,1011.5,1007.0,6.0,7.0,14.6,15.5,Yes,Yes
2013-07-17,PearceRAAF,8.3,15.0,13.2,4.69303356350969,8.5,SSW,50.0,S,S,24.0,31.0,66.0,42.0,1020.3,1020.3,5.0,4.0,10.5,14.2,Yes,No
2013-07-18,PearceRAAF,-0.9,15.9,0.0,0.5191171233376202,7.9,S,30.0,NNW,S,4.0,17.0,91.0,49.0,1026.7,1025.1,1.0,4.0,5.9,15.0,No,No
2013-07-19,PearceRAAF,1.3,17.0,0.0,2.049891073865031,9.0,ESE,37.0,ESE,SE,9.0,19.0,78.0,46.0,1031.6,1030.7,2.0,7.0,11.4,14.5,No,No
2013-07-20,PearceRAAF,0.8,16.3,0.0,1.6034123953836792,9.0,ENE,39.0,ESE,E,13.0,20.0,71.0,53.0,1034.5,1030.1,1.9729870159700162,3.2497824133995543,10.4,14.2,No,No
2013-07-22,PearceRAAF,5.0,18.7,0.0,4.510261048578015,9.0,NE,44.0,NE,NNE,19.0,20.0,53.0,34.0,1023.3,1019.7,3.0,1.0,11.2,18.2,No,No
2013-07-24,PearceRAAF,11.6,19.9,10.9,3.7825980719850723,8.8,WNW,37.0,N,W,9.0,22.0,85.0,50.0,1021.8,1020.8,2.0,4.0,14.0,19.0,Yes,Yes
2013-07-25,PearceRAAF,6.9,20.9,1.6,2.951126838988234,8.8,NNE,35.0,NNW,N,4.0,20.0,72.0,44.0,1021.1,1015.3,2.0,6.0,13.1,20.2,Yes,Yes
2013-07-29,PearceRAAF,6.5,19.9,32.8,1.9152815721892846,3.5,NW,30.0,NNE,WNW,7.0,20.0,89.0,62.0,1025.3,1023.2,3.0,7.0,13.4,17.2,Yes,No
2013-07-30,PearceRAAF,6.9,20.5,0.2,3.12784066440606,5.0,NW,39.0,NW,NW,6.0,26.0,80.0,54.0,1022.5,1019.6,8.0,6.0,12.7,18.3,No,Yes
2013-07-31,PearceRAAF,9.0,20.7,8.4,2.7237177824423444,4.9,W,48.0,N,W,15.0,35.0,94.0,75.0,1020.0,1017.8,8.0,7.0,14.4,17.6,Yes,Yes
2013-08-01,PearceRAAF,10.1,20.3,8.5,2.6803481334575405,8.1,WSW,30.0,N,WSW,7.0,20.0,95.0,63.0,1022.1,1021.5,7.0,3.0,15.0,19.8,Yes,No
2013-08-05,PearceRAAF,12.2,22.6,6.0,3.720075082099351,6.8,WNW,46.0,NNW,W,9.0,28.0,91.0,60.0,1015.9,1013.9,6.0,5.0,15.5,21.8,Yes,Yes
2013-08-06,PearceRAAF,15.1,23.0,11.0,3.717849507515827,3.4,WNW,39.0,NNW,NW,11.0,26.0,95.0,68.0,1016.2,1014.5,7.0,5.0,16.8,20.9,Yes,Yes
2013-08-07,PearceRAAF,16.3,23.2,2.2,4.570137857315762,3.0,WNW,61.0,N,NNW,24.0,35.0,83.0,64.0,1014.2,1010.9,6.0,8.0,18.2,22.0,Yes,Yes
2013-08-08,PearceRAAF,15.8,18.3,31.0,3.847217448893865,1.5,WSW,52.0,N,WSW,19.0,9.0,93.0,80.0,1011.2,1011.9,8.0,8.0,16.5,16.5,Yes,Yes
2013-08-12,PearceRAAF,10.4,18.9,8.2,3.0519678526294163,3.5,NW,39.0,N,NW,9.0,22.0,83.0,69.0,1019.5,1018.0,6.0,6.0,13.6,16.4,Yes,No
2013-08-13,PearceRAAF,11.4,18.4,0.4,3.9158997890742038,5.2,WSW,48.0,NNW,SW,15.0,28.0,74.0,62.0,1016.3,1016.4,8.0,6.0,16.5,17.4,No,Yes
2013-08-14,PearceRAAF,6.5,19.4,5.9,2.527127964765464,7.1,NNW,30.0,NNE,WNW,15.0,17.0,76.0,55.0,1021.1,1018.2,1.0,6.0,13.4,17.8,Yes,No
2013-08-15,PearceRAAF,10.3,18.5,0.0,2.8505799934388936,2.6,SW,61.0,N,WSW,17.0,31.0,74.0,79.0,1012.7,1009.6,4.0,7.312192903868247,15.8,15.6,No,Yes
2013-08-19,PearceRAAF,7.7,20.6,5.2,4.1297357972756314,10.4,E,30.0,ENE,SSW,11.0,13.0,67.0,44.0,1025.1,1022.8,1.0,3.0,13.9,19.4,Yes,No
2013-08-20,PearceRAAF,4.9,19.4,0.0,1.5847216397178903,9.7,WSW,31.0,ENE,SW,4.0,17.0,90.0,48.0,1027.7,1025.2,1.0,3.0,12.4,18.8,No,No
2013-08-21,PearceRAAF,6.8,20.0,0.0,3.1273838058829124,10.4,SSW,28.0,SSE,SSW,9.0,11.0,68.0,48.0,1029.2,1026.7,0.0,2.0,15.0,19.4,No,No
2013-08-22,PearceRAAF,5.4,20.5,0.0,2.070846363477802,10.0,E,24.0,ESE,ESE,13.0,13.0,79.0,42.0,1030.1,1026.5,0.0,2.0,14.7,20.0,No,No
2013-08-23,PearceRAAF,5.9,23.9,0.0,5.0117952067991265,10.5,E,39.0,ENE,N,26.0,15.0,55.0,28.0,1025.1,1021.4,0.0,2.359260775276219,15.8,23.6,No,No
2013-08-24,PearceRAAF,5.6,26.2,0.0,5.804800850925198,10.0,W,30.0,NE,N,13.0,17.0,41.0,25.0,1018.1,1014.4,1.704153625250843,2.9556563713335855,17.2,26.0,No,No
2013-08-25,PearceRAAF,11.0,19.5,0.0,3.918875058235632,0.9,NNW,43.0,ENE,N,13.0,24.0,57.0,59.0,1010.9,1007.3,7.549313738533417,7.896339130735736,15.6,19.0,No,Yes
2013-08-26,PearceRAAF,13.2,18.9,10.8,3.7710363743965107,8.2,W,48.0,NW,WSW,9.0,26.0,90.0,60.0,1014.1,1015.4,5.0,6.0,16.7,18.1,Yes,Yes
2013-08-27,PearceRAAF,7.5,17.3,1.2,1.49493524000781,1.2,N,33.0,NNE,NNW,11.0,19.0,82.0,66.0,1015.4,1012.5,8.0,7.0,13.1,16.2,Yes,Yes
2013-08-28,PearceRAAF,9.6,18.6,19.2,3.4699346590359106,8.4,W,35.0,N,W,11.0,22.0,96.0,60.0,1012.8,1013.3,6.0,6.0,11.3,16.8,Yes,No
